Granule Name,Platform,Sensor,Beam Mode,Orbit,Path Number,Frame Number,Acquisition Date,Processing Date,Processing Level,Start Time,End Time,Center Lat,Center Lon,Near Start Lat,Near Start Lon,Far Start Lat,Far Start Lon,Near End Lat,Near End Lon,Far End Lat,Far End Lon,Faraday Rotation,Ascending or Descending?,URL,Size (MB),Off Nadir Angle,Stack Size,Baseline Perp.,Doppler
ALPSRP082940180,ALOS,PALSAR,FBD,8294,481,180,2007-08-15T15:43:34Z,2012-08-28T22:47:09Z,L1.0,2007-08-15T15:43:26Z,2007-08-15T15:43:34Z,9.8616,104.6137,9.55,104.371,9.667,104.959,10.056,104.268,10.173,104.857,0.197927,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP082940180-L1.0.zip,343.2,34.3,15,1562.1496,0
ALPSRP082940170,ALOS,PALSAR,FBD,8294,481,170,2007-08-15T15:43:26Z,2012-08-28T22:46:52Z,L1.0,2007-08-15T15:43:18Z,2007-08-15T15:43:26Z,9.3644,104.7143,9.053,104.472,9.17,105.059,9.558,104.369,9.676,104.957,0.176529,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP082940170-L1.0.zip,358.74,34.3,15,1546.1851,0
ALPSRP082940160,ALOS,PALSAR,FBD,8294,481,160,2007-08-15T15:43:18Z,2012-08-28T22:45:07Z,L1.0,2007-08-15T15:43:10Z,2007-08-15T15:43:18Z,8.8676,104.8157,8.556,104.575,8.674,105.161,9.061,104.47,9.179,105.057,0.154556,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP082940160-L1.0.zip,366.21,34.3,15,1529.4407,0
ALPSRP082210200,ALOS,PALSAR,FBD,8221,478,200,2007-08-10T15:37:25Z,2012-08-24T00:00:00Z,L1.0,2007-08-10T15:37:17Z,2007-08-10T15:37:25Z,10.8529,106.0223,10.542,105.778,10.658,106.368,11.047,105.676,11.164,106.267,0.514288,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP082210200-L1.0.zip,440.55,34.3,23,325.982,0
ALPSRP082210190,ALOS,PALSAR,FBD,8221,478,190,2007-08-10T15:37:17Z,2012-08-24T00:00:00Z,L1.0,2007-08-10T15:37:09Z,2007-08-10T15:37:17Z,10.3559,106.1226,10.045,105.879,10.161,106.468,10.55,105.777,10.667,106.366,0.458499,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP082210190-L1.0.zip,453.24,34.3,24,315.1469,0
ALPSRP082210180,ALOS,PALSAR,FBD,8221,478,180,2007-08-10T15:37:09Z,2012-08-24T00:00:00Z,L1.0,2007-08-10T15:37:01Z,2007-08-10T15:37:09Z,9.8589,106.2226,9.547,105.98,9.665,106.568,10.053,105.877,10.17,106.466,0.404406,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP082210180-L1.0.zip,438.48,34.3,23,304.6249,0
ALPSRP082210170,ALOS,PALSAR,FBD,8221,478,170,2007-08-10T15:37:00Z,2012-08-24T00:00:00Z,L1.0,2007-08-10T15:36:52Z,2007-08-10T15:37:00Z,9.3621,106.3242,9.051,106.083,9.168,106.67,9.556,105.978,9.673,106.566,0.353492,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP082210170-L1.0.zip,358.92,34.3,23,293.0781,0
ALPSRP082210160,ALOS,PALSAR,FBD,8221,478,160,2007-08-10T15:36:52Z,2012-08-24T00:00:00Z,L1.0,2007-08-10T15:36:44Z,2007-08-10T15:36:52Z,8.8651,106.426,8.553,106.184,8.671,106.77,9.059,106.082,9.177,106.668,0.302367,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP082210160-L1.0.zip,302.62,34.3,23,282.5152,0
ALPSRP080460200,ALOS,PALSAR,FBD,8046,480,200,2007-07-29T15:41:44Z,2012-08-25T00:00:00Z,L1.0,2007-07-29T15:41:36Z,2007-07-29T15:41:44Z,10.8549,104.9498,10.544,104.706,10.66,105.296,11.049,104.603,11.166,105.194,0.43063,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP080460200-L1.0.zip,434.09,34.3,14,-935.0934,0
ALPSRP080460190,ALOS,PALSAR,FBD,8046,480,190,2007-07-29T15:41:36Z,2012-08-25T00:00:00Z,L1.0,2007-07-29T15:41:28Z,2007-07-29T15:41:36Z,10.3576,105.0502,10.046,104.807,10.163,105.396,10.552,104.704,10.669,105.294,0.388815,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP080460190-L1.0.zip,432.06,34.3,14,-955.6228,0
ALPSRP080460180,ALOS,PALSAR,FBD,8046,480,180,2007-07-29T15:41:28Z,2012-08-25T00:00:00Z,L1.0,2007-07-29T15:41:20Z,2007-07-29T15:41:28Z,9.8609,105.1506,9.549,104.908,9.667,105.496,10.055,104.805,10.172,105.394,0.347567,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP080460180-L1.0.zip,428.95,34.3,22,-975.0584,0
ALPSRP080460170,ALOS,PALSAR,FBD,8046,480,170,2007-07-29T15:41:20Z,2012-08-25T00:00:00Z,L1.0,2007-07-29T15:41:12Z,2007-07-29T15:41:20Z,9.3639,105.2511,9.052,105.009,9.17,105.596,9.558,104.906,9.675,105.494,0.307105,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP080460170-L1.0.zip,421.1,34.3,22,-994.4109,0
ALPSRP080460160,ALOS,PALSAR,FBD,8046,480,160,2007-07-29T15:41:11Z,2012-08-25T00:00:00Z,L1.0,2007-07-29T15:41:03Z,2007-07-29T15:41:11Z,8.8668,105.3526,8.555,105.112,8.673,105.698,9.061,105.007,9.178,105.594,0.266447,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP080460160-L1.0.zip,359.76,34.3,14,-1014.3566,0
ALPSRP077980200,ALOS,PALSAR,FBD,7798,479,200,2007-07-12T15:39:38Z,2012-08-24T22:08:25Z,L1.0,2007-07-12T15:39:30Z,2007-07-12T15:39:38Z,10.8544,105.4846,10.543,105.241,10.66,105.831,11.049,105.138,11.165,105.729,0.580648,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP077980200-L1.0.zip,428.6,34.3,15,2082.1924,0
ALPSRP077980190,ALOS,PALSAR,FBD,7798,479,190,2007-07-12T15:39:29Z,2012-08-24T00:00:00Z,L1.0,2007-07-12T15:39:21Z,2007-07-12T15:39:29Z,10.3574,105.5861,10.046,105.344,10.163,105.933,10.552,105.239,10.668,105.829,0.513188,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP077980190-L1.0.zip,440.68,34.3,15,2070.942,0
ALPSRP077980180,ALOS,PALSAR,FBD,7798,479,180,2007-07-12T15:39:21Z,2012-08-24T00:00:00Z,L1.0,2007-07-12T15:39:13Z,2007-07-12T15:39:21Z,9.8609,105.6876,9.549,105.445,9.667,106.033,10.055,105.342,10.172,105.931,0.447775,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP077980180-L1.0.zip,438.71,34.3,15,2058.5327,0
ALPSRP077980170,ALOS,PALSAR,FBD,7798,479,170,2007-07-12T15:39:13Z,2012-08-24T00:00:00Z,L1.0,2007-07-12T15:39:05Z,2007-07-12T15:39:13Z,9.3639,105.7881,9.052,105.546,9.17,106.133,9.558,105.443,9.675,106.031,0.383592,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP077980170-L1.0.zip,385.1,34.3,10,2046.6442,0
ALPSRP077980160,ALOS,PALSAR,FBD,7798,479,160,2007-07-12T15:39:05Z,2012-08-24T00:00:00Z,L1.0,2007-07-12T15:38:57Z,2007-07-12T15:39:05Z,8.8668,105.8886,8.555,105.647,8.673,106.233,9.061,105.544,9.178,106.131,0.323005,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP077980160-L1.0.zip,314.14,34.3,10,2034.2635,0
ALPSRP076230200,ALOS,PALSAR,FBD,7623,481,200,2007-06-30T15:43:56Z,2012-08-25T00:00:00Z,L1.0,2007-06-30T15:43:48Z,2007-06-30T15:43:56Z,10.851,104.4115,10.54,104.168,10.656,104.757,11.045,104.065,11.162,104.656,0.473554,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP076230200-L1.0.zip,429.13,34.3,15,1345.8456,0
ALPSRP076230190,ALOS,PALSAR,FBD,7623,481,190,2007-06-30T15:43:48Z,2012-08-25T00:00:00Z,L1.0,2007-06-30T15:43:40Z,2007-06-30T15:43:48Z,10.3537,104.5119,10.042,104.269,10.159,104.857,10.548,104.166,10.665,104.756,0.42497,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP076230190-L1.0.zip,377.89,34.3,15,1331.0916,0
ALPSRP076230180,ALOS,PALSAR,FBD,7623,481,180,2007-06-30T15:43:40Z,2012-08-25T00:00:00Z,L1.0,2007-06-30T15:43:32Z,2007-06-30T15:43:40Z,9.8572,104.6134,9.546,104.372,9.663,104.959,10.051,104.267,10.168,104.856,0.376868,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP076230180-L1.0.zip,339.42,34.3,15,1316.5855,0
ALPSRP076230170,ALOS,PALSAR,FBD,7623,481,170,2007-06-30T15:43:32Z,2012-08-25T00:00:00Z,L1.0,2007-06-30T15:43:23Z,2007-06-30T15:43:32Z,9.3601,104.7152,9.048,104.473,9.166,105.06,9.554,104.37,9.672,104.958,0.32878,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP076230170-L1.0.zip,356.59,34.3,15,1301.6513,0
ALPSRP076230160,ALOS,PALSAR,FBD,7623,481,160,2007-06-30T15:43:23Z,2012-08-25T00:00:00Z,L1.0,2007-06-30T15:43:15Z,2007-06-30T15:43:23Z,8.8631,104.8157,8.551,104.574,8.669,105.16,9.057,104.471,9.175,105.058,0.281528,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP076230160-L1.0.zip,367.96,34.3,15,1286.6303,0
ALPSRP073750200,ALOS,PALSAR,FBD,7375,480,200,2007-06-13T15:41:49Z,2012-12-10T00:00:00Z,L1.0,2007-06-13T15:41:40Z,2007-06-13T15:41:49Z,10.8176,104.952,10.506,104.708,10.623,105.298,11.012,104.606,11.129,105.196,0.345401,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP073750200-L1.0.zip,412.91,34.3,14,-1630.9645,0
ALPSRP073750190,ALOS,PALSAR,FBD,7375,480,190,2007-06-13T15:41:40Z,2012-12-10T16:45:43Z,L1.0,2007-06-13T15:41:32Z,2007-06-13T15:41:40Z,10.3206,105.0525,10.009,104.809,10.126,105.398,10.515,104.707,10.632,105.296,0.305258,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP073750190-L1.0.zip,406.95,34.3,14,-1650.3808,0
ALPSRP073750180,ALOS,PALSAR,FBD,7375,480,180,2007-06-13T15:41:32Z,2012-12-10T00:00:00Z,L1.0,2007-06-13T15:41:24Z,2007-06-13T15:41:32Z,9.8241,105.1537,9.513,104.912,9.63,105.5,10.018,104.807,10.135,105.396,0.266632,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP073750180-L1.0.zip,409.28,34.3,22,-1669.3174,0
ALPSRP073750170,ALOS,PALSAR,FBD,7375,480,170,2007-06-13T15:41:24Z,2012-12-10T00:00:00Z,L1.0,2007-06-13T15:41:16Z,2007-06-13T15:41:24Z,9.3268,105.2554,9.015,105.013,9.133,105.6,9.521,104.911,9.638,105.498,0.229287,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP073750170-L1.0.zip,407.28,34.3,22,-1688.1166,0
ALPSRP073750160,ALOS,PALSAR,FBD,7375,480,160,2007-06-13T15:41:16Z,2012-12-10T16:37:52Z,L1.0,2007-06-13T15:41:08Z,2007-06-13T15:41:16Z,8.8301,105.356,8.518,105.114,8.636,105.7,9.024,105.012,9.142,105.598,0.193467,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP073750160-L1.0.zip,351.82,34.3,14,-1707.123,0
ALPSRP073020200,ALOS,PALSAR,FBD,7302,477,200,2007-06-08T15:35:23Z,2012-08-24T00:00:00Z,L1.0,2007-06-08T15:35:15Z,2007-06-08T15:35:23Z,10.8499,106.5571,10.539,106.313,10.655,106.903,11.044,106.211,11.161,106.801,0.590499,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP073020200-L1.0.zip,447.47,34.3,18,-952.0677,0
ALPSRP073020190,ALOS,PALSAR,FBD,7302,477,190,2007-06-08T15:35:15Z,2012-08-24T00:00:00Z,L1.0,2007-06-08T15:35:07Z,2007-06-08T15:35:15Z,10.3531,106.6572,10.042,106.414,10.159,107.003,10.547,106.311,10.664,106.901,0.526395,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP073020190-L1.0.zip,417.77,34.3,17,-972.3433,0
ALPSRP073020180,ALOS,PALSAR,FBD,7302,477,180,2007-06-08T15:35:07Z,2012-08-24T00:00:00Z,L1.0,2007-06-08T15:34:58Z,2007-06-08T15:35:07Z,9.8561,106.7587,9.545,106.517,9.662,107.105,10.05,106.412,10.167,107.001,0.465437,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP073020180-L1.0.zip,353.28,34.3,17,-991.5262,0
ALPSRP073020170,ALOS,PALSAR,FBD,7302,477,170,2007-06-08T15:34:58Z,2012-08-24T00:00:00Z,L1.0,2007-06-08T15:34:50Z,2007-06-08T15:34:58Z,9.3594,106.8603,9.048,106.618,9.165,107.205,9.553,106.515,9.671,107.103,0.404414,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP073020170-L1.0.zip,300.7,34.3,16,-1011.2887,0
ALPSRP073020160,ALOS,PALSAR,FBD,7302,477,160,2007-06-08T15:34:50Z,2012-08-24T00:00:00Z,L1.0,2007-06-08T15:34:42Z,2007-06-08T15:34:50Z,8.8621,106.9607,8.55,106.719,8.668,107.305,9.056,106.616,9.174,107.203,0.345181,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP073020160-L1.0.zip,283.35,34.3,16,-1031.6205,0
ALPSRP056100200,ALOS,PALSAR,FBS,5610,481,200,2007-02-12T15:43:54Z,2013-02-15T06:05:53Z,L1.0,2007-02-12T15:43:46Z,2007-02-12T15:43:54Z,10.8579,104.4108,10.547,104.167,10.663,104.757,11.052,104.064,11.169,104.655,0.437456,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP056100200-L1.0.zip,418.12,34.3,15,1368.7151,0
ALPSRP056100190,ALOS,PALSAR,FBS,5610,481,190,2007-02-12T15:43:46Z,2013-02-15T06:04:47Z,L1.0,2007-02-12T15:43:38Z,2007-02-12T15:43:46Z,10.3611,104.5112,10.05,104.268,10.167,104.857,10.555,104.165,10.672,104.755,0.400828,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP056100190-L1.0.zip,384.96,34.3,15,1364.5945,0
ALPSRP056100180,ALOS,PALSAR,FBS,5610,481,180,2007-02-12T15:43:38Z,2013-02-15T06:03:53Z,L1.0,2007-02-12T15:43:29Z,2007-02-12T15:43:38Z,9.8639,104.6116,9.552,104.369,9.67,104.957,10.058,104.266,10.175,104.855,0.363438,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP056100180-L1.0.zip,365.1,34.3,15,1360.3825,0
ALPSRP056100170,ALOS,PALSAR,FBS,5610,481,170,2007-02-12T15:43:29Z,2013-02-15T06:03:43Z,L1.0,2007-02-12T15:43:21Z,2007-02-12T15:43:29Z,9.3669,104.7121,9.055,104.47,9.173,105.057,9.561,104.367,9.678,104.955,0.325772,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP056100170-L1.0.zip,383.23,34.3,15,1356.078,0
ALPSRP056100160,ALOS,PALSAR,FBS,5610,481,160,2007-02-12T15:43:21Z,2013-02-15T06:01:39Z,L1.0,2007-02-12T15:43:13Z,2007-02-12T15:43:21Z,8.8701,104.8127,8.558,104.571,8.676,105.157,9.064,104.468,9.182,105.055,0.286624,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP056100160-L1.0.zip,388.13,34.3,15,1351.3441,0
ALPSRP055370200,ALOS,PALSAR,FBS,5537,478,200,2007-02-07T15:37:26Z,2014-01-22T20:06:47Z,L1.0,2007-02-07T15:37:18Z,2007-02-07T15:37:26Z,10.8373,106.0239,10.526,105.78,10.643,106.37,11.032,105.678,11.148,106.268,0.74402,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP055370200-L1.0.zip,440.5,34.3,23,0,0
ALPSRP055370190,ALOS,PALSAR,FBS,5537,478,190,2007-02-07T15:37:18Z,2011-11-23T04:54:57Z,L1.0,2007-02-07T15:37:10Z,2007-02-07T15:37:18Z,10.3403,106.1244,10.029,105.881,10.146,106.47,10.535,105.779,10.651,106.368,0.683039,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP055370190-L1.0.zip,452.47,34.3,24,0,0
ALPSRP055370180,ALOS,PALSAR,FBS,5537,478,180,2007-02-07T15:37:10Z,2014-01-22T20:05:18Z,L1.0,2007-02-07T15:37:01Z,2007-02-07T15:37:10Z,9.8434,106.2248,9.532,105.982,9.649,106.57,10.037,105.879,10.155,106.468,0.620121,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP055370180-L1.0.zip,442.01,34.3,23,0,0
ALPSRP055370170,ALOS,PALSAR,FBS,5537,478,170,2007-02-07T15:37:01Z,2014-01-22T20:06:02Z,L1.0,2007-02-07T15:36:53Z,2007-02-07T15:37:01Z,9.3464,106.3253,9.035,106.083,9.152,106.67,9.54,105.98,9.658,106.568,0.55724,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP055370170-L1.0.zip,384.79,34.3,23,0,0
ALPSRP055370160,ALOS,PALSAR,FBS,5537,478,160,2007-02-07T15:36:53Z,2014-01-22T20:06:36Z,L1.0,2007-02-07T15:36:45Z,2007-02-07T15:36:53Z,8.8491,106.4265,8.537,106.185,8.655,106.771,9.043,106.082,9.161,106.668,0.489941,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP055370160-L1.0.zip,342.03,34.3,23,0,0
ALPSRP053620200,ALOS,PALSAR,FBS,5362,480,200,2007-01-26T15:41:42Z,2013-05-15T00:00:00Z,L1.0,2007-01-26T15:41:34Z,2007-01-26T15:41:42Z,10.855,104.9385,10.544,104.695,10.66,105.284,11.049,104.592,11.166,105.183,0.427032,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP053620200-L1.0.zip,423.09,34.3,14,-2097.0291,0
ALPSRP053620190,ALOS,PALSAR,FBS,5362,480,190,2007-01-26T15:41:34Z,2013-05-15T00:00:00Z,L1.0,2007-01-26T15:41:26Z,2007-01-26T15:41:34Z,10.3579,105.0388,10.046,104.796,10.164,105.384,10.552,104.693,10.669,105.283,0.390012,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP053620190-L1.0.zip,432.75,34.3,14,-2105.5296,0
ALPSRP053620180,ALOS,PALSAR,FBS,5362,480,180,2007-01-26T15:41:26Z,2013-05-15T00:00:00Z,L1.0,2007-01-26T15:41:18Z,2007-01-26T15:41:26Z,9.8609,105.1396,9.549,104.897,9.667,105.485,10.055,104.794,10.172,105.383,0.352806,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP053620180-L1.0.zip,437.31,34.3,22,-2113.8617,0
ALPSRP053620170,ALOS,PALSAR,FBS,5362,480,170,2007-01-26T15:41:18Z,2013-05-15T00:00:00Z,L1.0,2007-01-26T15:41:10Z,2007-01-26T15:41:18Z,9.3639,105.2401,9.052,104.998,9.17,105.585,9.558,104.895,9.675,105.483,0.316214,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP053620170-L1.0.zip,430.67,34.3,22,-2121.3567,0
ALPSRP053620160,ALOS,PALSAR,FBS,5362,480,160,2007-01-26T15:41:09Z,2013-05-15T00:00:00Z,L1.0,2007-01-26T15:41:01Z,2007-01-26T15:41:09Z,8.8668,105.3406,8.555,105.099,8.673,105.685,9.061,104.996,9.178,105.583,0.278197,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP053620160-L1.0.zip,390.6,34.3,14,-2128.6899,0
ALPSRP052890200,ALOS,PALSAR,FBS,5289,477,200,2007-01-21T15:35:15Z,2013-02-08T19:37:45Z,L1.0,2007-01-21T15:35:07Z,2007-01-21T15:35:15Z,10.8423,106.5449,10.531,106.301,10.648,106.891,11.037,106.199,11.153,106.789,0.563338,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP052890200-L1.0.zip,453.22,34.3,18,-2396.1256,0
ALPSRP052890190,ALOS,PALSAR,FBS,5289,477,190,2007-01-21T15:35:07Z,2013-02-08T00:00:00Z,L1.0,2007-01-21T15:34:59Z,2007-01-21T15:35:07Z,10.3451,106.6455,10.034,106.402,10.151,106.991,10.539,106.3,10.656,106.889,0.510637,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP052890190-L1.0.zip,437.62,34.3,17,-2405.2183,0
ALPSRP052890180,ALOS,PALSAR,FBS,5289,477,180,2007-01-21T15:34:59Z,2013-02-08T19:36:57Z,L1.0,2007-01-21T15:34:51Z,2007-01-21T15:34:59Z,9.8481,106.746,9.537,106.503,9.654,107.091,10.042,106.401,10.159,106.989,0.45746,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP052890180-L1.0.zip,397.51,34.3,17,-2413.7803,0
ALPSRP051140200,ALOS,PALSAR,FBS,5114,479,200,2007-01-09T15:39:30Z,2012-12-25T00:00:00Z,L1.0,2007-01-09T15:39:22Z,2007-01-09T15:39:30Z,10.8544,105.4633,10.543,105.22,10.66,105.809,11.049,105.117,11.165,105.708,0.508249,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP051140200-L1.0.zip,424.38,34.3,15,0,0
ALPSRP051140190,ALOS,PALSAR,FBS,5114,479,190,2007-01-09T15:39:22Z,2012-12-25T00:00:00Z,L1.0,2007-01-09T15:39:14Z,2007-01-09T15:39:22Z,10.3571,105.5642,10.046,105.321,10.163,105.91,10.551,105.218,10.668,105.808,0.469289,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP051140190-L1.0.zip,438.88,34.3,15,0,0
ALPSRP051140180,ALOS,PALSAR,FBS,5114,479,180,2007-01-09T15:39:14Z,2012-12-25T00:00:00Z,L1.0,2007-01-09T15:39:05Z,2007-01-09T15:39:14Z,9.8601,105.6647,9.549,105.422,9.666,106.01,10.054,105.319,10.171,105.908,0.428724,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP051140180-L1.0.zip,445.83,34.3,15,0,0
ALPSRP051140170,ALOS,PALSAR,FBS,5114,479,170,2007-01-09T15:39:05Z,2012-12-25T06:12:49Z,L1.0,2007-01-09T15:38:57Z,2007-01-09T15:39:05Z,9.3631,105.7652,9.051,105.523,9.169,106.11,9.557,105.42,9.675,106.008,0.388011,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP051140170-L1.0.zip,414.99,34.3,10,0,0
ALPSRP051140160,ALOS,PALSAR,FBS,5114,479,160,2007-01-09T15:38:57Z,2012-12-25T06:13:06Z,L1.0,2007-01-09T15:38:49Z,2007-01-09T15:38:57Z,8.8661,105.8657,8.554,105.624,8.672,106.21,9.06,105.521,9.178,106.108,0.343655,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP051140160-L1.0.zip,369.17,34.3,10,0,0
ALPSRP049390200,ALOS,PALSAR,FBS,4939,481,200,2006-12-28T15:43:41Z,2012-08-06T16:23:01Z,L1.0,2006-12-28T15:43:33Z,2006-12-28T15:43:41Z,10.8564,104.3963,10.545,104.153,10.662,104.742,11.051,104.05,11.167,104.641,0.525221,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP049390200-L1.0.zip,419.28,34.3,15,0,0
ALPSRP049390190,ALOS,PALSAR,FBS,4939,481,190,2006-12-28T15:43:33Z,2012-08-06T16:14:11Z,L1.0,2006-12-28T15:43:25Z,2006-12-28T15:43:33Z,10.3597,104.4969,10.048,104.254,10.165,104.842,10.554,104.151,10.671,104.741,0.477217,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP049390190-L1.0.zip,377.52,34.3,15,0,0
ALPSRP049390180,ALOS,PALSAR,FBS,4939,481,180,2006-12-28T15:43:24Z,2012-08-06T16:14:27Z,L1.0,2006-12-28T15:43:16Z,2006-12-28T15:43:24Z,9.8626,104.5977,9.551,104.355,9.668,104.943,10.057,104.252,10.174,104.841,0.4291,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP049390180-L1.0.zip,353.54,34.3,15,0,0
ALPSRP049390170,ALOS,PALSAR,FBS,4939,481,170,2006-12-28T15:43:16Z,2012-08-06T16:12:40Z,L1.0,2006-12-28T15:43:08Z,2006-12-28T15:43:16Z,9.3656,104.6982,9.054,104.456,9.172,105.043,9.559,104.353,9.677,104.941,0.381254,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP049390170-L1.0.zip,375.9,34.3,15,0,0
ALPSRP049390160,ALOS,PALSAR,FBS,4939,481,160,2006-12-28T15:43:08Z,2012-08-06T16:12:21Z,L1.0,2006-12-28T15:43:00Z,2006-12-28T15:43:08Z,8.8686,104.7987,8.557,104.557,8.675,105.143,9.062,104.454,9.18,105.041,0.33255,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP049390160-L1.0.zip,383.36,34.3,15,0,0
ALPSRP046910200,ALOS,PALSAR,FBS,4691,480,200,2006-12-11T15:41:18Z,2012-08-06T00:00:00Z,L1.0,2006-12-11T15:41:09Z,2006-12-11T15:41:18Z,10.8501,104.962,10.539,104.718,10.656,105.308,11.044,104.616,11.161,105.206,0.717698,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP046910200-L1.0.zip,418.7,34.3,14,0,0
ALPSRP046910190,ALOS,PALSAR,FBS,4691,480,190,2006-12-11T15:41:09Z,2012-08-06T16:27:16Z,L1.0,2006-12-11T15:41:01Z,2006-12-11T15:41:09Z,10.3531,105.0627,10.042,104.82,10.159,105.408,10.547,104.717,10.664,105.306,0.654119,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP046910190-L1.0.zip,409.79,34.3,14,0,0
ALPSRP046910180,ALOS,PALSAR,FBS,4691,480,180,2006-12-11T15:41:01Z,2012-08-06T00:00:00Z,L1.0,2006-12-11T15:40:53Z,2006-12-11T15:41:01Z,9.8561,105.1632,9.545,104.921,9.662,105.508,10.05,104.818,10.167,105.406,0.592241,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP046910180-L1.0.zip,420.03,34.3,22,0,0
ALPSRP046910170,ALOS,PALSAR,FBS,4691,480,170,2006-12-11T15:40:53Z,2012-08-06T00:00:00Z,L1.0,2006-12-11T15:40:45Z,2006-12-11T15:40:53Z,9.3591,105.2642,9.047,105.022,9.165,105.609,9.553,104.919,9.671,105.507,0.527805,ASCENDING,https://datapool.asf.alaska.edu/L1.0/A3/ALPSRP046910170-L1.0.zip,426.24,34.3,22,0,0
